id	text	is_humor	humor_rating	humor_controversy	offense_rating
6280	4: Can we call the baby yoko? I: Well, Yoko is a Japanese name 4: if the baby is Japanese, we can call it Yoko? I: ... 4: ... I: Yes 	1	2.06	1.0	0.3
6282	Mexican and black jokes are all the same ... Once you've heard Juan, you've heard Jamal. 	1	2.0	0.0	2.0
6283	How do you call a retired miner? Doug. 	1	2.22	1.0	0.3
6284	I flash my Costco card at the lady at the entrance The nearest I'll ever make myself to feel as if I were on the VIP list in the clubs. 	1	2.8	0.0	0.0
6285	Went for a joggy, I thought today, I heard someone clapped on me. It turns out that it was only my fat thighs. 	1	2.35	1.0	0.95
6286	Which language speak bugs in the Middle East? Arabic 	1	1.75	0.0	0.6
6288	I wonder if the guy who came up with the term "a hit wonder" came up with other phrases. 	1	2.39	1.0	0.0
6289	How do you call a doctor who is half man and half horse? A centaur for disease control. 	1	2.55	0.0	0.0
6290	Waiting for the day on which a girl finally says that I speak "the one", but not with a police officer. 	1	2.8	1.0	0.75
6291	I: [made beatboxing] Cop: Ok, that was impressive, but I still have to give you a ticket 	1	2.0	1.0	0.0
6292	I: * buys a toilet place on the Amazon Amazon: Here are 19 other toilet seats where you are interested in. Me (a person collecting toilet seats): Nice. 	1	2.67	0.0	0.0
6294	Did you know that you can be paid to sleep? It is a dream job. 	1	1.9	0.0	0.0
6297	Inadvertently hello to a vegan feminist said this morning. My test starts on Monday. 	1	2.15	0.0	1.65
6298	I learned 99% of the English language. I'm almost yours. 	1	3.11	0.0	0.0
6300	What is the hardest thing to date a blind woman? Make your husband's voice right 	1	2.32	0.0	1.8
6301	I call Bullshit, airport baby change station! I wanted an Asian baby, but I'm stuck with the white child with whom I flew. 	1	2.11	1.0	1.3
6302	What is the difference between Redneck-Jungwverweds and two variables in a record? The variables are not necessarily related. 	1	2.63	0.0	1.3
6305	I like my hookers as if I like my sweetheart ... buried. 	1	2.32	0.0	2.3
6306	I have just seen a cloud that looked just as my father holds his consent. 	1	2.68	1.0	0.0
6307	Christmas is such a happy time - the only way I can through it is to stop my antidepressants. 	1	1.28	0.0	0.5
6308	I: [Listen to kissing 	1	1.22	1.0	0.0
6310	How do you call a fat female assassin? A killer whale. 	1	1.6	0.0	3.0
6311	Me: [robbing a bench] ok, all hands in the air all 	1	2.7	1.0	0.0
6312	What is the difference between a mustache of a straight man and a mustache of a gay man? The smell. 	1	1.9	1.0	2.35
6313	They told me that I would not be good in poetry because I'm dysexic, but so far I have made 3 jugs and a vase and they are beautiful. 	1	2.39	1.0	0.25
6314	Girlfriend: Have you repaired the dishwasher? I: Yup * girlfriend opens the dishwasher, which has a monkey covered in bubbles, holding a bush brush * 	1	2.2	1.0	0.0
6315	I decided to join the new Jewish brotherhood on campus ... Zayda ate a bagel 	1	2.33	1.0	2.0
6318	"You know what? Guys should play all parts. We could even wear clothes and kisses and things." - Shakespeare's gay friend 	1	2.15	0.0	1.0
6319	To tell the difference between African and Indian elephants, they have to look at their ears. You raise one and scream "Where are you coming?" 	1	2.42	1.0	0.25
6320	My last girlfriend left me because he was unnecessarily mysterious. Or? 	1	1.95	0.0	0.0
6322	I have to ask ... is the rainbow the symbol of homosexuals because it is bent? 	1	2.45	1.0	2.6
6323	Woman: sleep tight, do not let the bed bite! I: Haha funny. [Under the mattress] Bed bay king: Tonight we eat in hell * tiny drum ankles * 	1	2.25	0.0	0.0
6324	Why in our homophobic society people teach their children: Rubadubdub 3 men in a tub u. Then ask why your son praises gay? 	1	1.94	0.0	1.35
6325	[Sleeping stimeroutine before and after the marrying] in front of: brush teeth, washing face, cry for sleeping after: brushing teeth, washing 	1	2.4	0.0	0.7
6326	Why does Stephen Hawking One-liner do? Because he can not get up 	1	2.3	1.0	2.4
6327	If I were in prison, I would not ruin my spoon, trying not to try, because that was without a morning yogurt, is our own prison. 	1	2.22	0.0	0.15
6331	I bought my wife some sexy laundry. & As she tried it, I could not help but to think. It saw my girlfriend much damn better. 	1	2.74	1.0	1.45
6332	The past, the present and the future go to a bar ... it was tense. Haha 	1	3.25	0.0	0.0
6333	Why was Abraham Lincoln never a prison? Because he was in a cent. 	1	2.6	1.0	0.0
6334	Q: What is the chronic language of the blonde? A: She can not say "no". 	1	2.25	1.0	1.95
6335	I have just got a ticket for driving while I wear VR-Goggles, because the policeman could not suggest that I'm not feeling a dragon. 	1	2.25	1.0	0.1
6341	I: [Arrive in heaven] So someone cries at my funeral God: Oh, your body is still in the ball pit 	1	2.37	1.0	0.3
6342	What did the Jewish pirate said when he heard his wife died? Argh, Shiva Me Timbers 	1	1.63	1.0	1.35
6346	I'm not afraid of butterflies, but they let me feel nervous. 	1	2.0	0.0	0.0
6347	Accordion on a recent survey replaces words with the names of the musical instruments in one sentence often not recognized. 	1	2.92	1.0	0.0
6348	Q: How do you describe a blonde surrounded by drooling idiots? A: flattered. 	1	1.37	0.0	1.3
6350	My girlfriend feels that she needs 72 half empty bottles of things in the shower, and if I look at her at all, throw them all on the floor 	1	2.9	0.0	0.05
6351	Friend: I noticed that you have registered for your cats friend: Yes, but they register for a fridge, a stove, a dishwasher, a king size bed and a living room. I: ... Friend: ... I: ... and? 	1	2.47	1.0	0.0
6354	What is a favorite snack with cannibals? A Knuckle sandwich. 	1	2.25	0.0	0.1
6356	How do you call a stoner with the Down syndrome? A baked potato. 	1	2.2	1.0	3.55
6358	40% of men over 40 suffering from erectile dysfunction. "I do not think it's the mansfault, I mean, have you seen how women look over 40? 	1	2.25	0.0	2.8
6360	Yo Momma So Fat ... Yo Momma So fat she is only fast when she sleeps. So sorry. rfl 	1	1.95	1.0	1.15
6361	As a quiet and thin person, I feel that we are loud and big people should recharge to drive the subway. It will not be difficult to implement. Everything we need to do is to load them with volume. 	1	1.38	0.0	3.6
6362	What did Spartacus done at the Kannibale who ate his nagged woman? Nothing, he is gladiator. 	1	2.9	1.0	0.25
6363	Why do the Germans tell no jokes about sausage? Because they are the sausage. 	1	1.9	0.0	0.8
6364	How do you call hundreds of crows in a Catholic church? A mass murder. 	1	2.7	1.0	1.3
6366	If you marry, you will learn to get to know someone ... especially how to annoy them. 	1	2.67	0.0	0.0
6367	My wife tried to mimic the strange groaning sound, and all three car mechanics asked them out. 	1	2.68	0.0	0.6
6368	Post videos from your children who are bonded. It is a great birth control and the only way to get this global population under control. 	1	2.18	0.0	0.95
6369	I: But I want the ambulance driver: [Binding Dairy Queen], I said no 	1	1.88	1.0	0.05
6370	How do you call a group of obese gender-related persons? Trans fats. 	1	2.75	1.0	2.05
6372	Last night, a local hairdresser has been caught drugs for 20 years, I had been his customer for 8 years, I did not know he was a barber. 	1	2.76	1.0	0.1
6373	How many black guys need it to change a light bulb? Three ... one to change the light bulb, and two to sting. 	1	1.8	1.0	4.2
6374	How do you call a blowjob of a vampire? Blood sausage. rfl 	1	1.35	0.0	1.05
6375	Policeman: "I'm here to inform you that your son burned down the school" Parents: "Arson?" Policeman: "Yes, your son" 	1	2.6	1.0	0.15
6376	One day I heal deafness ... they hear me! 	1	2.15	0.0	0.55
6379	I do not do New Year's pretensions, I do new year-old vagual explanations of the half-precerant. 	1	2.58	1.0	0.0
6380	If you sing in the shower, and no one is to hear it is still terrible? 	1	2.41	1.0	0.0
6381	"You know the difference between me and you? ... I make the good look" - men in black 	1	2.06	0.0	0.05
6383	I can not sleep, so I'll all be awake. - Babies. 	1	2.89	0.0	0.0
6384	How do you call your creepy Jewish neighbor? Diddler on the roof. 	1	1.8	1.0	2.9
6386	Smile now, because the worst comes. 	1	1.8	0.0	0.0
6387	The Chinese girl I dated, proved crazy. I think I should have noticed the big red flag. 	1	2.0	0.0	1.25
6389	The iPhone fingerprint scanner is totally unusable if you are always covered with cheetos dust like me and your fingerprints. 	1	2.5	0.0	0.05
6390	Some people have pointed out that Alabama does not refer to their assembly as a "congress" at the state level, so I use the right term: Klan meeting 	1	3.0	1.0	1.75
6392	If someone is excited about bad grammar, they comfort them by saying by saying "they are they" 	1	3.11	1.0	0.2
6393	It can not be fun to be gay. Your friends always moan behind their backs. 	1	2.16	0.0	2.0
6396	I got frostbite and had a part of my foot amputated. Then my girlfriend left me left me. She was misventively intolerant. 	1	2.47	1.0	0.05
6398	I accept the apology of the FAT finger for typo 	1	2.06	1.0	0.85
6400	What do you call, slide on a green field in Mexico in home plate? Muchas Grasy ass. 	1	2.16	0.0	1.1
6401	Why are most cemeteries fenced? Because everyone dies to get in 	1	2.75	0.0	0.15
6402	I'm so excited to finally get a Papa BD, it's the first time I ever had a father figure 	1	2.9	1.0	0.2
6404	[Sitcom About a Humpback Detective] * Detective Bucklpoack examines a murder weapon * Sidekick: Do you know who has done it? DHB: I have a dealer .. (Studio audience loses it) 	1	2.39	0.0	0.35
6405	When God has created France, it was nice and great. The rest of the world was so jealous ... to make the same god, French people created. 	1	2.63	0.0	2.05
6407	So a man is alone in a forest and if his wife is not nearby to hear him. Is he still wrong? 	1	2.7	0.0	0.65
6408	What is Dracula's favorite coffee? Decaffeinated. 	1	2.55	0.0	0.0
6410	The doctor gives me the baby and tells me that my wife did not manage. So I polite the baby back and ask about what my wife has done. 	1	2.65	0.0	0.75
6411	What is a Muslim in Ramadan like Sonic The Hedgehog? You both have to go fast. 	1	1.3	0.0	1.5
6412	Be sure to get only half of the truth that may have gotten the wrong half 	1	3.07	0.0	0.0
6413	How do you call a young Chinese prostitute? Total Yung Ho. 	1	2.05	0.0	2.75
6416	If you send you the text, ask if you are busy in the middle of the conversation, this means that you do not mind 	1	1.91	0.0	0.05
6417	Oriental carpets and tubs ... could be a furniture store or a dyslexic whore house. 	1	1.79	1.0	2.2
6419	Rhode Island: Can we be a government government: Oh ya ok, I would like to have a condition to buy a reasonable, the great parking lot is [wines] government: Woah Hey man listening 	1	1.56	0.0	0.3
6421	Do you remember buckwheat from the little goals? He recently converted into Islam. And became Kareem of wheat. 	1	1.84	0.0	1.55
6422	My wife has this strange OCD, where she arranged the dinner plates of the year in which they were bought. It is an extremely rare tableware. 	1	2.26	0.0	0.15
6423	Someone broke into my house and steel 20% of my couch. Ouch 	1	1.56	1.0	0.0
6424	What did Jesus said with Lepra with the man? OOPS! Have your nose! 	1	2.11	1.0	1.4
6425	I slept with a girl who works in Netflix last night, it was pretty cool, she even recommended a few girls I could sleep with the next 	1	2.39	1.0	1.0
6427	A fire broke out on a weight destroyer last night. Members could be heard screams, "Walk for their lives!" 	1	1.95	0.0	1.65
6428	How do you know if a man has an Asian woman? He will tell you 	1	1.58	1.0	1.35
6429	Facts about white people: - They die after 4 days without ranch -they. You can only have sex to "grandma was hit by a reindeer who was won by a reindeer. They are very weak against sharks in packs, they are called as ultimate frisbee team 	1	2.28	1.0	2.4
6431	If retards should be so stupid, how does I never smoke? 	1	1.45	0.0	3.45
6432	How do you navigate holidays like Father's Day in strange relationships in which the organic father is not involved? Aunt red tweet tea 	1	1.18	1.0	0.85
6433	Never fight with a T-Rex. You will be JuraSkicked. 	1	2.79	1.0	0.0
6436	I: I rebutt our room, so with me remained: swearing me that there is no bear, since I'm there 	1	2.2	0.0	0.0
6438	Say what you want about this pilot ... ... but at least he died what the Germans love most. Mass mapping innocent people. 	1	1.82	0.0	4.1
6439	I hate it when people make fun of the disabled. You can not even get up for yourself. It is not nice. 	1	1.7	0.0	3.6
6441	One of the most difficult things for me to learn as a husband is that if I order one-sided fries in a restaurant, not my fries. They are the fries of my wife who happen to sit on my plate. 	1	3.11	0.0	0.2
